2,https://www.mindtools.com/astock7/job-crafting,https://take.quiz-maker.com/QW2I905LK
3,https://peopledevelopmentmagazine.com/2019/05/25/self-awareness-workplace/,https://take.quiz-maker.com/QBOFA1M2A
1,https://www.calcoastcu.org/financial-tips-blog/budgeting-tips-for-improving-financial-fitness/,https://take.quiz-maker.com/QHDKA50EE
4,https://thegrowthfaculty.com/articles/adaptabilityinworkplace,https://take.quiz-maker.com/QGNE0XHRS
